x,y,z,t,m82.33401232,-423.05672495,11.43349548,193,1092
84.24221616,-379.28521303,8.39968773,15,1526
84.70140366,-379.74986790,8.30345534,16,1500
84.86979849,-379.86118893,8.61840761,13,631
84.96107316,-379.74250763,7.96293518,17,1454
84.31440811,-379.44245312,8.76469203,15,972
84.22671172,-379.44560905,8.74070348,13,801
84.12087625,-380.85551159,9.54931995,14,937
84.11245866,-379.92886275,9.75016020,16,1274
84.40910482,-379.98909301,8.98528588,13,1019
84.50561643,-379.93775846,8.87853679,13,1312
84.72612471,-380.13386221,9.02304256,12,1181
85.33613904,-379.92923015,9.16393195,13,1317
85.45784354,-380.12077652,9.10386168,12,957
85.45482863,-380.13244304,9.12035206,16,988
85.75618598,-379.99859283,8.98268062,12,873
85.56208452,-380.05856542,8.64694940,16,1295
85.62649328,-380.27490333,8.75646722,14,1040
85.44873279,-381.10121154,8.16171428,15,1023
85.81139654,-380.91141728,8.78478812,16,1096
83.11847523,-381.27712053,9.43475087,13,1596
82.81355527,-381.68679458,9.55916547,12,1023
82.41718653,-381.09813010,9.20533841,13,973
83.46402386,-379.26646565,8.65392342,13,590
83.82559366,-380.00659553,8.01231802,12,857
83.74298742,-380.43652451,8.06927338,13,1088
83.76689333,-379.31679685,9.18349586,15,1209
83.39799394,-379.83253057,9.00497432,15,1015
